SOURCE_IMAGE,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,MEAN_INTENSITY_CH4,MEDIAN_INTENSITY_CH4,MIN_INTENSITY_CH4,MAX_INTENSITY_CH4,TOTAL_INTENSITY_CH4,STD_INTENSITY_CH4,MEAN_INTENSITY_CH5,MEDIAN_INTENSITY_CH5,MIN_INTENSITY_CH5,MAX_INTENSITY_CH5,TOTAL_INTENSITY_CH5,STD_INTENSITY_CH5,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,CONTRAST_CH4,SNR_CH4,CONTRAST_CH5,SNR_CH5,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1694,1694,0,3825.0,113.92788666145066,82.27485494530151,0.0,10800.51123046875,6.0,9.906365065428023,1.0,,212.7664748953975,223.0,72.0,255.0,813619.0,39.95728317469863,164.34074267782427,205.0,3.0,255.0,628439.0,91.90975940845551,21.52144351464435,17.0,1.0,255.0,82298.0,17.949213685879265,252.86610878661088,255.0,0.0,255.0,966960.0,23.23208794884273,1.0,1.0,1.0,1.0,3824.0,0.0,0.04211372816401206,0.4303737902297798,0.8460497935820922,1.6389515843778895,-0.006799356878767501,-0.016416735833172366,1.080951512467106,11.30776125750344,-0.00701967241528724,-Infinity,0.8746472535694857,-0.9458540838091938,22.732574668608653,4.953445422593803,-0.08067322847330528,4.589245006096192,308.30355282421056,148.33480906208416,0.17607684170148807,0.5975752835353931,8.447998190823514
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1732,1732,0,5629.0,123.63216052006065,80.72349855234069,0.0,12600.596435546875,7.0,12.016282308139026,1.0,,218.7616165212747,232.0,68.0,255.0,1228784.0,38.37748712330265,176.3293573081716,211.0,3.0,255.0,990442.0,82.43367001257145,22.578956738472495,17.0,1.0,255.0,126826.0,17.973425464119483,252.36692184440093,255.0,0.0,255.0,1417545.0,25.780227929166205,1.0,1.0,1.0,1.0,5617.0,0.0,0.12122228811367076,1.2325806338627359,0.8793087153234891,2.0016734775118734,0.06248875560405247,0.14776805121093664,1.1123495724872234,10.309822175388828,0.0,NaN,1.7682327134992943,-0.6603561690100312,37.16303038781099,3.966535695164813,3.073848088401178,9.3691405407274,453.61783210693056,243.39114304922833,0.09622555887272526,0.5675839434486235,11.427723160527446
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1689,1689,0,5432.0,122.83935757912275,80.95866423775256,0.0,14400.681640625,8.0,11.819585553925092,1.0,,194.73488884806173,206.0,30.0,255.0,1059942.0,52.81642962082755,186.47914752893624,225.0,10.0,255.0,1015006.0,79.04526122990744,21.75822156898769,16.0,3.0,246.0,118430.0,18.837492521836687,252.8917876171229,255.0,0.0,255.0,1376490.0,23.092153810437242,1.0881866617674076,1.0,1.0,3.0,5923.0,0.31197772301937476,0.09481927073757203,0.6386440945648086,0.9220735929517161,2.263497422443348,0.025862637892711208,0.058238999283123066,1.1484656859706441,11.70819326067618,-0.09019501999858114,-0.6915826022663858,-4.1125711993744165,-2.7261393825475033,25.72561593454672,11.801388064100825,-0.10551294261877066,2.1798805186995445,438.8886702246222,214.25988827158213,0.12013857756536035,0.35797511684550054,10.227363437019108
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1719,1719,0,5295.0,126.09148046950212,73.42511252083834,0.0,16200.766845703125,9.0,11.69119409633587,1.0,,168.95340097707629,179.0,17.0,255.0,899170.0,62.579811012590056,177.44813979706876,212.0,6.0,255.0,944379.0,81.40745819910215,26.645246148064636,20.0,3.0,255.0,141806.0,22.27879517137774,252.0772266065389,255.0,0.0,255.0,1341555.0,27.14595871551775,1.5422773393461104,1.0,1.0,3.0,8208.0,0.6644215844199605,0.07591893372813484,0.3810072471439806,1.5329344505606677,2.6383772002876613,0.1445288819399598,0.3020549228253047,1.8892559209705024,12.144040402900256,-0.09202108738081607,-0.47050077076226393,-1.83642756311251,-0.46807105502388524,26.236873852297926,9.190637818986987,-0.2664960040227665,2.854739177959448,429.40551120450584,230.22830751923675,0.10180287343959644,0.39050974347682477,11.110277690188417
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1693,1693,0,5685.0,144.35655770661472,67.41383810290317,0.0,18000.85205078125,10.0,12.0892849387038,1.0,,147.46171408500174,151.0,10.0,255.0,839647.0,65.50624267623265,173.78082191780823,209.0,5.0,255.0,989508.0,83.22527828960298,29.41359325605901,22.0,2.0,240.0,167481.0,24.79481577147516,252.40252897787144,255.0,0.0,255.0,1437180.0,25.607096972304145,2.1280295047418334,2.0,1.0,3.0,12117.0,0.8150251694780352,0.04431795533860891,0.1910616632703115,0.9876773201269783,2.0751322766747795,0.08852364607103455,0.1929472609869979,1.249677972117598,10.95068055749679,0.037738022714099866,0.1899013411771638,-3.75207654798755,2.4385656112015837,34.3105399315562,8.947996718608822,2.9634753523297004,3.8344381441492734,459.14631204631746,244.25907815748553,0.0967073620472099,0.3872702518720215,11.399220738212355
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1705,1705,0,5097.0,130.94700503810367,67.0023568346967,0.0,19800.937255859375,11.0,11.437387740165363,1.0,,147.65612725844463,149.0,9.0,255.0,751865.0,64.1540678927774,174.0593087195601,204.0,2.0,255.0,886310.0,81.62819888870456,30.59406912804399,24.0,1.0,248.0,155785.0,24.626783790100784,252.5962293794187,255.0,0.0,255.0,1286220.0,24.643511541352392,1.9662215239591516,2.0,1.0,3.0,10012.0,0.6768312859877621,0.0830118795638937,0.3528290185635185,0.9183691728911659,2.041607001231928,0.09260529322370016,0.21058724008156438,1.1465683234335207,10.949883281907828,-0.020605903380229794,-0.12224080279069023,0.04774314268700494,1.9571361031471761,26.06620582696144,8.470984090522492,3.104579440151583,3.077116607517282,410.96379345049195,213.49750212931878,0.11329945715780601,0.42148828739342736,10.53151904536945
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1715,1715,,96.0,117.7795134696121,131.7000467993359,0.0,19800.937255859375,11.0,1.566333846993774,1.0,,9.34375,7.0,2.0,27.0,897.0,6.792919107423553,32.541666666666664,26.0,1.0,135.0,3124.0,28.3355520287135,15.708333333333334,12.0,1.0,65.0,1508.0,12.309958883737112,239.0625,255.0,0.0,255.0,22950.0,62.04969358251667,0.0,0.0,0.0,0.0,0.0,0.0,-0.13730507878410964,-0.43784875903542475,0.26074444631413224,0.47503555138862574,0.03981755363991211,0.09772843202309879,0.7552201777961546,3.315460004835935,NaN,NaN,0.35180266260420195,0.1434676950086096,2.586472796281913,1.2808286245589242,0.22152721865653477,2.019374603821499,7.707588820605252,12.237817147833512,0.6467262403589237,0.900943396226412,4.408031514751034
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1711,1711,,922.0,136.72811973354928,128.34843383757632,0.0,19800.937255859375,11.0,4.864211632920345,1.0,,9.345986984815617,7.0,2.0,74.0,8617.0,8.39824642726284,53.03145336225597,32.0,1.0,255.0,48895.0,55.25514884899051,19.129067245119305,12.0,0.0,178.0,17637.0,24.382752332124404,250.57483731019522,255.0,0.0,255.0,231030.0,33.31723828947091,0.0,0.0,0.0,0.0,0.0,0.0,-0.3395936998987191,-1.1444978224066045,0.6251378583075599,0.7383739477207492,0.4754304961847092,0.5056026507879566,1.0036806240294451,7.534691919473799,-1.0,-Infinity,-0.3843162369295558,0.3170000982077695,11.309428586588,2.4348452385881805,2.2712279472742405,4.6448244049981815,74.33182517044446,60.3420622978671,0.25653366335382377,0.5838351822503962,6.99894773653322
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1685,1685,0,4488.0,133.6067685633729,65.63658312014616,0.0,21601.0224609375,12.0,10.737047582125724,1.0,,130.0815871600535,124.0,10.0,255.0,583546.0,60.01876729734492,171.9262148907713,202.0,5.0,255.0,771261.0,82.53082742461147,31.08359340169416,24.0,1.0,255.0,139441.0,24.857029998594484,252.89679001337495,255.0,0.0,255.0,1134495.0,23.065421057427734,2.1395452518947837,2.0,1.0,3.0,9598.0,0.645479033147266,0.01814317971938344,0.07724374076952167,0.8434084553841271,1.906216716584593,0.05347118910787861,0.12694311703056382,1.0800650862433712,11.386360469296582,0.023467241710165315,0.15200484542260523,0.9701004984340731,2.565785129452784,27.90771864774869,7.441176123117351,-0.07360780842941234,3.750444578384369,362.17596683210553,194.43224354435281,0.1203906937725077,0.40840007280669766,10.216649006581617
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1706,1706,0,4600.0,138.840272333148,66.3636373284644,0.0,23401.107666015625,13.0,10.86961975539964,1.0,,128.56809762475484,123.0,5.0,255.0,589999.0,63.14452149569169,177.24602309871432,215.0,3.0,255.0,813382.0,82.15744082435569,30.981913270865114,24.0,1.0,249.0,142176.0,26.10913442358936,253.1106994988015,255.0,0.0,255.0,1161525.0,21.870217198676087,2.1477446066681196,2.0,1.0,3.0,9856.0,0.7165725898477353,0.052449399525178485,0.20293961530223695,0.8220158717483237,1.946648950195776,0.08315637495971763,0.18220074315988943,1.0442224469717745,11.823669331487658,0.014418973377308613,0.08520585085286378,-1.197395526974618,3.0914382626547066,25.859218414131334,8.642997291467152,-0.12337115566988116,2.9919271685600313,371.1748794341739,182.40364016063597,0.14019142101940132,0.40171201467441137,9.467694003619757
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1696,1696,0,5522.0,141.2398590007202,66.78018337412655,0.0,25201.19287109375,14.0,11.912680165197406,1.0,,119.66636495293265,116.0,14.0,255.0,661037.0,62.455007322357076,149.96216509775525,159.0,6.0,255.0,828391.0,85.4607508784219,26.162020275162927,20.0,3.0,243.0,144519.0,22.44666961887148,252.87653874004346,255.0,0.0,255.0,1396890.0,23.17478713043525,2.1341419261404777,2.0,1.0,3.0,11789.0,0.7476925495163442,0.08016753148932253,0.2844082716883592,0.911551608919105,1.6735559164805611,0.08504959878413892,0.18271408929800823,1.1346842160602306,11.600164694654948,0.03519702124851587,0.19409445887655846,2.0069279456494376,3.202742627403119,31.65945764369641,9.461360232838757,-0.08087508762682469,3.3461845722575774,445.82953554998403,229.07165710515486,0.10676674078597699,0.381531235970577,10.848930805875463
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1717,1717,,932.0,123.15960447369832,126.50797886850151,0.0,27001.278076171875,15.0,4.887920359739763,1.0,,9.447567567567567,8.0,2.0,44.0,8739.0,6.302159582017517,50.30054054054054,34.0,2.0,255.0,46528.0,46.311228918588675,19.513513513513512,13.0,2.0,212.0,18050.0,19.498281672572798,252.7945945945946,255.0,0.0,255.0,233835.0,23.6245198071396,0.2756756756756757,0.0,0.0,1.0,255.0,0.4470958509030231,-0.27632400754053654,-1.1448143370189208,0.609350768714332,0.8224944833058841,0.4296487426432195,0.6015245096790974,1.144027263469437,11.419336217683119,-0.09785678999835332,-0.13376524351322436,-0.030804243558117096,-0.11254528022844491,7.144720048638576,3.404603201774573,2.6584826638354224,2.0985470626693155,75.05819479751719,56.9331210867074,0.2909899527241802,0.724863600935308,6.571521528982847
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1703,1703,0,6124.0,140.97985930879054,71.33002643399729,0.0,27001.278076171875,15.0,12.530670775950208,1.0,,135.7824521198232,137.0,12.0,255.0,829495.0,64.02843982606296,149.16663938451464,153.0,2.0,255.0,911259.0,82.6044538896541,24.216074643967914,18.0,3.0,253.0,147936.0,19.870235469365934,252.53724013750204,255.0,0.0,255.0,1542750.0,24.94073780787882,1.734817482403012,2.0,1.0,3.0,10598.0,0.7945875686824398,0.1274523864809254,0.47945790691926937,1.2803706719643373,2.027815823438838,0.12013700691247803,0.26141854355634864,1.6501595025443931,12.60956312920223,-0.025176459809286098,-0.11277443841740371,-2.5338145605168183,0.8165086176397013,28.223858532927476,10.247507738275587,3.010560040597073,2.7542168548463946,493.28568451873736,272.6259715967811,0.08340151187474819,0.364971785149136,12.274900213219166
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1736,1736,0,5039.0,131.364449518204,70.6269988420013,0.0,28801.36328125,16.0,11.379966815859643,1.0,,119.64322606277314,116.0,10.0,255.0,602284.0,58.42283580667219,123.04827175208581,94.0,5.0,255.0,619425.0,85.96430403165252,24.370282081843463,19.0,1.0,241.0,122680.0,19.876770142488493,253.0244338498212,255.0,0.0,255.0,1273725.0,22.359915574208618,1.7302344060389352,2.0,1.0,3.0,8710.0,0.6809342356064302,0.07325791467321298,0.2795670148713449,1.1842642922342819,1.552139713630135,0.07634792857172067,0.17393593472632582,1.4791946728912346,13.503209386833035,-0.06875368255821256,-0.37519856250636935,-3.124293317229088,1.390231054024854,24.438376467366634,10.357146401955317,-0.15374080583213331,2.3595665754761304,406.84769889707985,218.63085933237738,0.10695936217340213,0.3881723328071457,10.839157571665055
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1757,1757,0,5734.0,138.9375000414221,73.03585392373611,0.0,30601.448486328125,17.0,12.117938860595618,1.0,,140.58744316194475,141.0,9.0,255.0,803879.0,66.80193204252485,150.12172088142708,161.0,4.0,255.0,858396.0,86.84663386646278,25.661420076949984,19.0,3.0,251.0,146732.0,21.92456300709586,252.81479538300104,255.0,0.0,255.0,1445595.0,23.50635427551167,1.6372857642532355,1.0,1.0,3.0,9362.0,0.7994368617784001,0.15373852260893042,0.5608707794907785,1.2593575868015605,1.9270129393288749,0.1475458312637604,0.30097930828904285,1.659608827866399,13.422554475227258,-0.0683040726566737,-0.300291275209136,0.44253684210209865,0.257727099058835,24.976984642781158,10.054827107976902,-0.2732598297924496,2.484078977645066,461.32542092753636,245.4280672028173,0.09624292116375344,0.38639897248698735,11.426692329365515
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1750,1750,0,5842.0,140.77298979481043,74.84690809061806,0.0,32401.53369140625,18.0,12.238182473357629,1.0,,155.29539993134225,162.0,16.0,255.0,904751.0,69.01689861704568,149.70511500171645,151.0,3.0,255.0,872182.0,80.84663315369056,24.77651905252317,18.0,1.0,255.0,144348.0,21.34371494992752,252.6364572605561,255.0,0.0,255.0,1471860.0,24.438076308175848,1.5568142808101613,1.0,1.0,3.0,9070.0,0.8282246873359764,0.1849117820666271,0.702282285284603,1.299912100573483,2.0931841846231887,0.11832444153362799,0.2456444299095929,1.6927757895711193,12.997452732998891,-0.06281888966528622,-0.2519911916456558,1.768368659813722,-0.8043048534908183,29.244762979168392,8.939733177545259,-0.33600072385412394,3.271323919669675,470.5261028704573,258.52175434308896,0.08847068635268893,0.3952408392935833,11.918050841159449
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1754,1754,0,5182.0,140.832538855205,75.79363104614295,0.0,34201.618896484375,19.0,11.54247395204208,1.0,,155.34516689176152,166.0,11.0,255.0,805154.0,68.4570106794033,140.9070036658306,130.0,4.0,255.0,730321.0,84.8286546600908,24.87131005209338,18.0,1.0,240.0,128908.0,21.569769412080046,252.04804167470576,255.0,0.0,255.0,1306365.0,27.279642514530796,1.4937295002894078,1.0,1.0,3.0,7742.0,0.8101948592228272,0.16643592889504408,0.647583845800699,1.2933234027609877,1.8735350811589397,0.10438242365290865,0.21796714974865122,1.7032058843626483,11.642940365615653,-0.0786256378612026,-0.3146592685599831,2.607036808755618,-1.3040238578226944,26.471453133902248,8.47745529602883,-0.3984165025041974,3.1225706546989995,418.55032066658543,224.12959971852635,0.10470299675350174,0.41314479187412856,10.95532777906326
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1766,1766,0,6079.0,141.92210514911187,74.18898274866721,0.0,36001.7041015625,20.0,12.493713121485095,1.0,,144.41757156959525,150.0,10.0,255.0,877770.0,68.27888127619799,91.04721948009214,69.0,2.0,255.0,553385.0,66.21414668827919,25.224744981901942,19.0,0.0,246.0,153316.0,20.10108156455665,252.4827245804541,255.0,0.0,255.0,1534590.0,25.212559218635313,1.6688055281342546,1.0,1.0,3.0,10143.0,0.9041896456365527,0.22464819766214364,0.7759883974979158,1.1726147093604902,1.4842891694436762,0.12197516879407569,0.2728509916661699,1.7264235074277434,12.682321419253386,-0.060059352766399406,-0.23586115062040724,4.077544972418824,-1.1438455575780577,33.2408747969124,8.285434798809678,2.7068925480719406,4.011965045176377,490.3802060104458,256.45847962643774,0.09369332881188434,0.38376756671403744,11.581120953458516
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1749,1749,0,5222.0,142.60597236247716,74.61591388091247,0.0,37801.789306640625,21.0,11.574146704577663,1.0,,137.67300672430355,143.0,12.0,255.0,716588.0,68.04615280737096,64.5907780979827,50.0,2.0,255.0,336195.0,46.60356289831504,26.58155619596542,20.0,2.0,255.0,138357.0,23.312676915290712,253.23631123919307,255.0,0.0,255.0,1318095.0,21.13565377113963,1.611911623439001,1.0,1.0,3.0,8390.0,0.8771658688312618,0.23429477115306618,0.7681020498091734,0.9873983587560785,1.3771741614695328,0.16237629273650017,0.31856211894937914,1.6948779832717547,15.070914994417283,-0.08536875629889462,-0.34303814854479736,0.7155793917003745,0.14724296802632877,29.329853373996926,7.903496983574829,-0.4472968025953778,3.710996971967053,420.85049115231556,224.03908970078965,0.10536347933705964,0.41118952805267484,10.920936458038376
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1745,1745,0,2542.0,133.17740739137946,80.10657710854036,0.0,39601.87451171875,22.0,8.063595234379491,1.0,,145.33162055335967,157.0,12.0,255.0,367689.0,64.91040383513433,37.1798418972332,33.0,5.0,133.0,94065.0,18.40031086883839,24.265612648221342,17.0,2.0,233.0,61392.0,23.30687797227908,252.5810276679842,255.0,0.0,255.0,639030.0,24.723027922548155,1.0490118577075098,1.0,1.0,2.0,2654.0,0.21593546628735863,0.16647714421395046,0.6390784665518456,0.5170892332995278,1.3774211361964923,0.06704381436693065,0.13083189033332304,1.2589535670322864,11.387580782452964,-0.2403772893452231,-3.0745524566385907,0.3228607136244473,-0.7849912335191028,16.419767321674207,5.968841574581576,2.475140273040422,2.750913576195102,204.2712806801247,108.36793207218454,0.21858260813357575,0.4956913435174301,7.582233072050048
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1743,1743,0,1197.0,132.58178319850197,85.14787598020678,0.0,41401.959716796875,23.0,5.538406270812138,1.0,,154.02270815811607,160.0,21.0,255.0,183133.0,48.673518845132286,33.66021867115223,30.0,6.0,130.0,40022.0,16.267097411686603,22.97897392767031,16.0,2.0,184.0,27322.0,22.1279276125843,251.99747687132043,255.0,0.0,255.0,299625.0,27.518450994625656,1.0,1.0,1.0,1.0,1189.0,0.0,0.019561573265815264,0.12142617874501578,0.32378241637384025,1.0122167346354503,0.10399423276993341,0.19564210932357962,1.0941564266685806,9.569131016210767,0.0,NaN,-0.6779514060683213,-0.1763276637656919,10.724730557120717,3.474954533207806,-0.28169552608761406,3.086293778704634,96.36503719165111,70.25216101810314,0.2453635131174796,0.6099616858237548,7.156487901044043
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1764,1764,,803.0,130.17203723653623,129.78390659172908,0.0,50402.3857421875,28.0,4.5320206597063954,1.0,,9.172715894868587,6.0,2.0,41.0,7329.0,7.607390319736938,69.73842302878599,40.0,2.0,255.0,55721.0,68.91504641274966,13.380475594493117,6.0,0.0,142.0,10691.0,19.10727975466812,252.7659574468085,255.0,0.0,255.0,201960.0,23.778089418500276,0.0,0.0,0.0,0.0,0.0,0.0,-0.05580486547999908,-0.14252877282527857,0.5818220529440988,0.7444244311276114,0.31172493204317225,0.33283688534558964,0.7418416801292407,9.0547022623119,-1.0,-Infinity,0.2299208364830313,-0.31739562294491364,5.870073378199018,3.6180820107778886,2.1960135520574413,1.6224268440330216,64.52583520496233,41.896312664119485,0.46194672738571335,0.8145695364238421,5.21565654020816
20251017_20251017_Position010_20251017_20251017_Position010_corrected_xyz,ID1771,1771,,860.0,134.38746061378092,113.1223474996389,0.0,57602.7265625,32.0,4.6990015409813255,1.0,,20.224941724941726,18.0,2.0,68.0,17353.0,11.671184746224238,54.65151515151515,34.0,1.0,255.0,46891.0,50.96465935285462,17.942890442890445,11.0,0.0,207.0,15395.0,21.824007036232025,253.21678321678323,255.0,0.0,255.0,217260.0,21.261874390382857,0.9918414918414918,1.0,0.0,1.0,851.0,0.09000771678890815,-0.04361530537280474,-0.15805514267259477,0.5746980487301931,0.7827183399629117,0.41087321002735533,0.47885910124524367,0.8401389616476881,10.874804036907703,0.2494962590400025,4.400698352557699,-0.021883068822838456,0.2352749999368499,7.097702705617698,3.6180006299682983,1.8096329091992325,1.9617748672641577,69.36829938544739,45.9190126721022,0.41341461775027294,0.6956697693241597,5.513304988401245
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1860,1860,9,5460.0,92.95678189287226,51.92178486953055,0.0,0.0,0.0,11.835333061933877,1.0,,66.63447769414357,63.0,4.0,180.0,362958.0,30.094291911177365,60.424086653203595,49.0,1.0,255.0,329130.0,43.295494944064764,10.9065540664586,6.0,0.0,236.0,59408.0,10.7891813104245,244.79438222874978,255.0,0.0,255.0,1333395.0,49.987364742268085,2.3486322746465946,2.0,1.0,3.0,12793.0,0.48875479968322927,0.11666944641689349,0.4626764216566238,0.6953115511524607,1.1447938946920573,-0.005516531004017788,-0.01121495552996502,1.0668045692693362,5.0554131618353555,0.1148176739182093,0.9898260608053315,-1.71015468478426,-1.3394081394416812,22.448914221434343,7.988710486657189,0.1451529248382284,2.8100798318988662,440.058932401573,223.08466837537637,0.11111719162169453,0.4715879605604566,10.634432126917028
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1865,1865,7,3903.0,27.198082444056364,64.24733939009195,0.0,0.0,0.0,10.014049614683524,1.0,,7.8695540748334185,4.0,1.0,78.0,30707.0,8.67553793596463,104.15197334700154,89.0,1.0,255.0,406401.0,69.3074261764246,6.646078933880061,6.0,0.0,45.0,25933.0,4.725270493585681,231.66965658636596,255.0,0.0,255.0,903975.0,73.52766942846978,0.12403895438236802,0.0,0.0,2.0,484.0,0.4595856347544289,-0.3242897140320573,-0.870675552441176,0.6335892267331629,1.1656888728926966,-0.008651824803179982,-0.024549933572199503,0.7981637533669053,2.797120089092935,-0.6684405781459716,-1.0882359762031242,1.5519775665969948,-0.6184344335507767,22.02613816569054,5.192139557189052,2.9987638523737017,4.242208423537669,315.0426488087188,137.88803755214147,0.20822172158390784,0.6073595767854364,7.768584885847768
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1853,1853,9,4438.0,93.67285701922482,52.08643246613706,0.0,2400.03955078125,1.0,10.671648511159002,1.0,,65.1107602075344,62.0,7.0,184.0,288636.0,28.47901491941494,64.21272276110986,50.0,1.0,255.0,284655.0,49.96387323565452,10.836679449582675,6.0,0.0,187.0,48039.0,11.255782267742292,247.40694789081886,255.0,0.0,255.0,1096755.0,43.34740722868165,2.467403564177758,2.0,1.0,3.0,10938.0,0.5339426220170219,0.16511366813305428,0.6479963016882337,0.7791698463233019,1.125666420202294,0.07275912685553942,0.130597781579722,1.1742638933177207,6.164987706925175,0.05101567867975361,0.4486111540200496,-1.687862553587877,0.16986430772993633,18.714175882948652,7.67799716544272,0.07002678890373966,2.4373772846879627,357.7773952014988,185.15051189571477,0.13115139902276812,0.4775910364145657,9.78855235822907
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1855,1855,7,3206.0,45.95134416572249,66.09857815617251,0.0,2400.03955078125,1.0,9.068999960652434,1.0,,15.69266917293233,10.0,1.0,205.0,50091.0,18.554091506857112,121.0375939849624,115.0,3.0,255.0,386352.0,71.89628635368817,7.1757518796992485,5.0,0.0,46.0,22905.0,5.327694804711453,252.60338345864662,255.0,0.0,255.0,806310.0,24.60859943670046,0.5708020050125313,0.0,0.0,2.0,1822.0,0.6298733530528059,-0.19308433148171697,-0.4047678453401124,0.819083213664998,1.516070086016283,0.058894535623268233,0.14982364728251807,1.0129022587898429,10.330637304068166,-0.05189496654243155,-0.09920442263329961,0.6570912827447839,-0.27274637671405433,24.19171083710618,3.4226697573303273,0.034479427383041404,7.0680820974021294,258.3858178970444,140.09629653446467,0.16543417390701826,0.6720898499002835,8.71550022508505
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1861,1861,9,4335.0,75.59024096601094,53.07303020358229,0.0,4800.0791015625,2.0,10.549987197795028,1.0,,61.10954471920499,56.0,1.0,196.0,264421.0,32.59343436788237,59.019412988213546,47.0,1.0,255.0,255377.0,45.57912237032701,7.703258608735845,6.0,0.0,51.0,33332.0,5.051582835889583,253.23203143055235,255.0,0.0,255.0,1095735.0,21.161516115790345,2.0788074878668823,2.0,0.0,3.0,8995.0,0.4153010389953164,0.217504876702901,0.6698957286220433,0.5745963563986366,0.9450451298021163,0.004255187154535878,0.01292264986243859,0.9879906275185875,11.89433996135771,0.11287069279382357,1.015354588394225,-0.01680824867864922,-0.06765745866125292,23.147189901355908,7.189229495753122,0.11663611903471294,3.219703852134585,349.66626769918673,207.88640286819808,0.10167435660064064,0.3781035912204915,11.117297192925797
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1866,1866,7,3568.0,87.09820192982686,69.93338747669678,0.0,4800.0791015625,2.0,9.581412550536449,1.0,,40.82467895030709,34.0,1.0,164.0,146234.0,26.62927139543778,125.2037967615857,120.0,1.0,255.0,448480.0,74.20310178892436,8.070630932439977,6.0,0.0,130.0,28909.0,7.185170631958438,252.08123953098828,255.0,0.0,255.0,902955.0,27.128771081864567,1.0114461194863205,1.0,1.0,2.0,3623.0,0.10638733757594662,0.12258364840734563,0.33481686130783117,0.9053292412099995,1.6034741022809622,0.016400050641181444,0.03624773784402515,1.1385683632125885,9.894101805802862,0.0016740915958387192,0.031778660186007314,-0.603107173208318,-0.22941909079995287,22.82712349527121,5.453699658048675,0.05204746923901286,4.185621674560406,288.40909581605166,161.83932278208601,0.13837279459763674,0.46285862314616943,9.529707612575748
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID5060,5060,9,-1.0,52.69887860763597,61.60043128824636,0.0,7200.11865234375,3.0,5.0,1.0,,27.06896551724138,23.0,1.0,98.0,29045.0,18.56420123999003,65.47809878844362,44.0,1.0,252.0,70258.0,57.90232169417776,6.0643056849953405,5.0,0.0,32.0,6507.0,3.928769093881279,147.1062441752097,255.0,0.0,255.0,157845.0,126.04225884630242,1.847157502329916,2.0,1.0,2.0,1982.0,0.3600034079208865,0.07814750835607359,0.2113792433249893,0.27590609553097806,0.4890718447175493,0.025521704309081076,0.07682797601615257,0.1364665892399553,0.2802945091072113,0.1682794142691099,1.478126418928118,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
